Date & Time,Longitude,Latitude,GPS Hight,GPS Speed,GPS Satellites,GPS Heading,PCC Average SINR(Normal/csi-MeasSubframeSet1)(dB),PCC RANK1 SINR(Normal/csi-MeasSubframeSet1)(dB),PCC RANK2 SINR1(Normal/csi-MeasSubframeSet1)(dB),Serving Cell PCI,Serving Cell RSRP(dBm),Serving Cell RSRQ(dB),Serving Cell RSSI(dBm)
	2013-11-29 15:11:46,	116.624778,	40.313855,	85.80,	0.00,	9,	0.00,13.39,16.55,10.41,108,-74,-9,-46
	2013-11-29 15:11:47,	116.624783,	40.313858,	84.40,	0.13,	8,	105.06,13.29,16.41,11.24,108,-75,-10,-45
	2013-11-29 15:11:48,	116.624787,	40.313860,	83.70,	0.00,	8,	0.00,15.31,17.78,8.41,108,-77,-10,-46
	2013-11-29 15:11:49,	116.624788,	40.313860,	83.00,	0.15,	8,	106.06,12.64,16.18,7.20,108,-76,-11,-45
	2013-11-29 15:11:50,	116.624792,	40.313862,	82.20,	0.13,	8,	138.90,11.01,15.42,7.80,108,-76,-11,-44
	2013-11-29 15:11:51,	116.624792,	40.313862,	82.20,	0.13,	8,	138.90,13.42,17.06,12.02,108,-75,-10,-45
	2013-11-29 15:11:52,	116.624795,	40.313862,	81.50,	0.11,	9,	154.35,15.15,17.75,10.15,108,-76,-11,-45
	2013-11-29 15:11:53,	116.624797,	40.313862,	81.30,	0.11,	9,	184.01,13.95,17.78,14.14,108,-76,-10,-45
	2013-11-29 15:11:54,	116.624798,	40.313863,	81.00,	0.09,	9,	193.97,16.63,16.64,10.31,108,-74,-10,-44
	2013-11-29 15:11:55,	116.624798,	40.313868,	80.60,	0.33,	8,	10.04,15.08,16.20,11.36,108,-76,-10,-45
	2013-11-29 15:11:56,	116.624798,	40.313868,	80.60,	0.33,	8,	10.04,18.13,18.03,11.63,108,-74,-10,-44
	2013-11-29 15:11:57,	116.624798,	40.313902,	79.90,	6.76,	9,	353.82,14.88,15.93,10.26,108,-70,-9,-40
	2013-11-29 15:11:58,	116.624797,	40.313922,	79.40,	8.09,	9,	354.43,16.94,16.55,11.38,108,-71,-9,-42
	2013-11-29 15:11:59,	116.624797,	40.313938,	78.90,	7.37,	9,	354.98,21.52,18.98,12.36,108,-77,-8,-50
	2013-11-29 15:12:00,	116.624797,	40.313955,	78.40,	6.20,	9,	355.40,23.96,21.84,14.35,108,-73,-9,-42
	2013-11-29 15:12:01,	116.624797,	40.313955,	78.40,	6.20,	9,	355.40,23.26,21.04,13.68,108,-71,-9,-43
	2013-11-29 15:12:02,	116.624795,	40.314000,	77.60,	9.02,	9,	355.24,18.20,18.10,13.42,108,-68,-9,-39
	2013-11-29 15:12:03,	116.624793,	40.314028,	77.30,	11.28,	9,	354.97,24.74,21.86,15.56,108,-73,-9,-44
	2013-11-29 15:12:04,	116.624792,	40.314057,	77.10,	11.37,	9,	355.91,22.02,19.33,15.44,108,-73,-8,-45
	2013-11-29 15:12:05,	116.624793,	40.314083,	76.70,	10.56,	9,	357.81,20.06,19.70,14.00,108,-73,-10,-43
	2013-11-29 15:12:06,	116.624793,	40.314108,	76.50,	10.09,	9,	0.27,21.64,20.08,15.14,108,-71,-10,-41
	2013-11-29 15:12:07,	116.624797,	40.314130,	76.20,	0.00,	9,	0.00,20.91,18.68,13.82,108,-72,-8,-45
	2013-11-29 15:12:08,	116.624798,	40.314147,	76.00,	7.70,	9,	2.84,21.07,19.33,15.39,108,-72,-8,-44
	2013-11-29 15:12:09,	116.624800,	40.314160,	75.70,	5.69,	9,	4.54,15.56,16.47,12.23,108,-73,-9,-43
	2013-11-29 15:12:10,	116.624800,	40.314173,	75.50,	5.06,	9,	359.07,17.76,17.22,12.11,108,-70,-9,-41
	2013-11-29 15:12:11,	116.624800,	40.314187,	75.20,	4.70,	9,	356.05,16.15,18.45,12.39,108,-71,-10,-41
	2013-11-29 15:12:12,	116.624798,	40.314205,	74.90,	6.44,	9,	0.00,20.79,18.49,12.27,,,,
	2013-11-29 15:12:13,	116.624797,	40.314227,	74.80,	7.80,	9,	355.14,17.32,17.02,12.11,108,-71,-10,-41
	2013-11-29 15:12:14,	116.624795,	40.314250,	74.70,	8.93,	8,	356.46,20.66,19.20,14.08,108,-72,-9,-42
	2013-11-29 15:12:15,	116.624792,	40.314275,	0.00,	9.81,	9,	356.25,23.95,21.96,15.16,108,-72,-9,-43
	2013-11-29 15:12:16,	116.624787,	40.314300,	75.00,	9.78,	9,	354.69,22.04,19.26,14.17,108,-73,-7,-45
	2013-11-29 15:12:17,	116.624780,	40.314325,	75.20,	0.00,	9,	0.00,19.71,18.49,12.49,108,-74,-8,-46
	2013-11-29 15:12:18,	116.624775,	40.314350,	0.00,	10.24,	9,	352.97,27.04,24.00,15.34,108,-72,-9,-43
	2013-11-29 15:12:19,	116.624770,	40.314378,	75.20,	10.65,	9,	352.77,24.35,20.50,14.45,108,-67,-8,-39
	2013-11-29 15:12:20,	116.624765,	40.314405,	0.00,	10.70,	9,	352.18,31.66,27.88,18.95,108,-60,-8,-32
	2013-11-29 15:12:21,	116.624762,	40.314433,	0.00,	10.78,	10,	352.99,29.77,26.08,19.55,108,-65,-8,-37
	2013-11-29 15:12:22,	116.624760,	40.314460,	0.00,	10.76,	10,	352.58,24.63,21.80,16.93,108,-64,-7,-37
	2013-11-29 15:12:23,	116.624758,	40.314485,	0.00,	10.22,	10,	352.80,28.04,26.02,17.31,108,-65,-8,-37
	2013-11-29 15:12:24,	116.624755,	40.314508,	72.70,	9.44,	10,	354.39,22.90,20.67,16.40,108,-68,-7,-41
	2013-11-29 15:12:25,	116.624752,	40.314525,	72.30,	8.20,	10,	349.96,24.94,22.33,16.85,108,-70,-7,-43
	2013-11-29 15:12:26,	116.624748,	40.314533,	71.80,	4.96,	10,	339.48,29.90,25.54,20.59,108,-68,-7,-42
	2013-11-29 15:12:27,	116.624745,	40.314540,	71.40,	2.81,	10,	332.33,28.14,23.19,17.02,108,-65,-8,-38
	2013-11-29 15:12:28,	116.624737,	40.314547,	71.00,	2.17,	10,	321.39,30.96,27.35,19.71,108,-69,-7,-42
	2013-11-29 15:12:29,	116.624713,	40.314555,	70.60,	6.22,	10,	305.54,26.17,21.45,15.44,108,-68,-7,-41
	2013-11-29 15:12:30,	116.624682,	40.314555,	70.20,	9.70,	10,	282.92,28.67,21.49,17.29,108,-69,-9,-41
	2013-11-29 15:12:31,	116.624653,	40.314543,	69.80,	10.74,	10,	256.63,29.01,22.40,16.36,108,-67,-7,-40
	2013-11-29 15:12:32,	116.624637,	40.314525,	69.30,	9.96,	10,	229.83,28.81,23.67,18.52,108,-66,-7,-39
	2013-11-29 15:12:33,	116.624632,	40.314505,	68.90,	9.22,	10,	202.06,29.81,26.79,16.66,108,-69,-7,-43
	2013-11-29 15:12:34,	116.624637,	40.314488,	68.50,	7.83,	10,	179.93,28.17,24.55,15.54,108,-72,-8,-45
	2013-11-29 15:12:35,	116.624643,	40.314475,	68.10,	6.87,	10,	162.80,27.98,23.80,15.56,108,-69,-8,-42
	2013-11-29 15:12:36,	116.624648,	40.314467,	67.70,	4.80,	10,	157.92,30.11,25.35,15.95,108,-69,-9,-41
	2013-11-29 15:12:37,	116.624652,	40.314463,	67.30,	2.07,	10,	164.47,29.01,26.58,18.85,108,-69,-8,-41
	2013-11-29 15:12:38,	116.624655,	40.314458,	66.90,	1.98,	10,	159.35,29.25,23.72,15.86,108,-67,-8,-39
	2013-11-29 15:12:39,	116.624660,	40.314452,	66.60,	2.37,	10,	156.09,28.81,24.21,17.95,108,-69,-9,-40
	2013-11-29 15:12:40,	116.624660,	40.314452,	66.60,	2.37,	10,	156.09,25.93,21.71,16.34,108,-73,-8,-45
	2013-11-29 15:12:41,	116.624677,	40.314418,	65.90,	7.22,	10,	159.86,25.71,22.02,16.14,108,-71,-8,-43
	2013-11-29 15:12:42,	116.624677,	40.314418,	65.90,	7.22,	10,	159.86,28.50,22.49,18.38,108,-75,-9,-46
	2013-11-29 15:12:43,	116.624687,	40.314368,	65.50,	10.39,	9,	172.00,29.05,20.30,14.57,108,-76,-7,-49
	2013-11-29 15:12:44,	116.624693,	40.314310,	65.00,	12.02,	8,	176.11,29.16,26.76,19.68,108,-74,-7,-48
	2013-11-29 15:12:45,	116.624693,	40.314310,	65.00,	12.02,	8,	176.11,29.55,23.64,16.53,108,-71,-7,-45
	2013-11-29 15:12:46,	116.624693,	40.314310,	65.00,	12.02,	8,	176.11,26.30,23.98,16.51,108,-74,-8,-47
	2013-11-29 15:12:47,	116.624702,	40.314240,	64.50,	14.30,	9,	174.42,28.04,24.78,17.25,108,-71,-7,-45
	2013-11-29 15:12:48,	116.624708,	40.314203,	64.30,	0.00,	9,	0.00,26.78,21.49,17.06,108,-77,-7,-51
	2013-11-29 15:12:49,	116.624708,	40.314203,	64.30,	0.00,	9,	0.00,22.04,19.73,14.61,108,-78,-7,-51
	2013-11-29 15:12:50,	116.624720,	40.314128,	63.90,	0.00,	9,	0.00,23.32,18.85,13.45,108,-76,-7,-49
	2013-11-29 15:12:51,	116.624720,	40.314128,	63.90,	0.00,	9,	0.00,24.41,20.11,14.23,108,-75,-7,-48
	2013-11-29 15:12:52,	116.624733,	40.314045,	63.60,	16.39,	9,	173.39,25.71,21.75,15.99,108,-79,-8,-51
	2013-11-29 15:12:53,	116.624738,	40.314002,	63.40,	0.00,	9,	0.00,19.32,19.50,13.84,108,-79,-7,-52
	2013-11-29 15:12:54,	116.624745,	40.313957,	63.30,	0.00,	8,	0.00,18.60,18.30,13.95,108,-76,-8,-48
	2013-11-29 15:12:55,	116.624752,	40.313913,	63.10,	0.00,	8,	0.00,20.33,19.00,14.11,108,-78,-7,-52
	2013-11-29 15:12:56,	116.624752,	40.313913,	63.10,	0.00,	8,	0.00,24.50,21.07,15.37,108,-78,-7,-51
	2013-11-29 15:12:57,	116.624765,	40.313827,	63.00,	16.67,	9,	173.67,23.58,21.07,15.37,108,-78,-7,-52
	2013-11-29 15:12:58,	116.624773,	40.313785,	63.00,	0.00,	9,	0.00,24.63,20.24,14.63,108,-81,-8,-53
	2013-11-29 15:12:59,	116.624780,	40.313742,	63.00,	16.96,	9,	0.00,24.03,22.12,15.34,108,-80,-7,-53
	2013-11-29 15:13:00,	116.624787,	40.313698,	63.00,	17.31,	9,	173.14,25.91,23.72,16.40,108,-81,-7,-54
	2013-11-29 15:13:01,	116.624787,	40.313698,	63.00,	17.31,	9,	173.14,21.40,20.56,13.54,108,-81,-7,-54
	2013-11-29 15:13:02,	116.624800,	40.313612,	62.70,	17.30,	9,	173.04,20.06,19.64,14.25,108,-82,-8,-54
	2013-11-29 15:13:03,	116.624805,	40.313567,	62.60,	17.59,	9,	174.24,17.18,17.38,11.57,108,-84,-8,-56
	2013-11-29 15:13:04,	116.624812,	40.313520,	62.30,	18.24,	9,	174.86,17.48,18.28,12.84,108,-87,-9,-57
	2013-11-29 15:13:05,	116.624817,	40.313472,	62.10,	18.70,	9,	174.63,14.41,16.03,11.11,108,-85,-9,-56
	2013-11-29 15:13:06,	116.624817,	40.313472,	62.10,	18.70,	9,	174.63,15.99,16.59,10.79,108,-86,-11,-55
	2013-11-29 15:13:07,	116.624828,	40.313372,	61.70,	20.09,	9,	175.36,16.13,17.87,11.21,108,-85,-9,-57
	2013-11-29 15:13:08,	116.624835,	40.313320,	61.30,	20.57,	9,	174.92,20.57,19.43,13.61,108,-86,-8,-58
	2013-11-29 15:13:09,	116.624842,	40.313268,	61.00,	20.98,	9,	174.31,16.90,16.36,11.16,108,-89,-9,-60
	2013-11-29 15:13:10,	116.624848,	40.313215,	61.00,	20.91,	9,	174.17,14.52,16.59,11.77,108,-88,-10,-57
	2013-11-29 15:13:11,	116.624848,	40.313215,	61.00,	20.91,	9,	174.17,13.09,15.95,8.00,108,-89,-8,-61
	2013-11-29 15:13:12,	116.624862,	40.313100,	60.80,	22.93,	8,	174.19,10.70,13.68,7.49,108,-90,-11,-59
	2013-11-29 15:13:13,	116.624867,	40.313035,	61.00,	24.87,	9,	175.08,21.96,18.38,6.98,109,-81,-7,-55
	2013-11-29 15:13:14,	116.624873,	40.312968,	61.00,	26.35,	9,	174.97,15.71,16.03,8.30,109,-83,-8,-55
	2013-11-29 15:13:15,	116.624880,	40.312898,	61.00,	27.41,	7,	174.41,24.54,18.74,14.95,109,-80,-7,-54
	2013-11-29 15:13:16,	116.624887,	40.312828,	61.30,	27.93,	7,	174.97,27.55,19.68,14.66,109,-78,-7,-52
	2013-11-29 15:13:17,	116.624895,	40.312758,	61.40,	0.00,	8,	0.00,26.48,19.48,14.43,109,-75,-7,-49
	2013-11-29 15:13:18,	116.624905,	40.312687,	61.40,	27.91,	8,	175.36,31.16,20.33,14.70,109,-73,-7,-46
	2013-11-29 15:13:19,	116.624915,	40.312617,	61.60,	28.02,	10,	174.67,30.18,20.94,16.36,109,-73,-7,-47
	2013-11-29 15:13:20,	116.624923,	40.312547,	61.80,	27.70,	9,	174.27,31.56,21.19,15.19,109,-71,-7,-45
	2013-11-29 15:13:21,	116.624923,	40.312547,	61.80,	27.70,	9,	174.27,28.79,19.97,16.24,109,-72,-7,-46
	2013-11-29 15:13:22,	116.624943,	40.312412,	61.70,	26.96,	8,	174.14,29.75,20.94,16.38,109,-74,-7,-47
	2013-11-29 15:13:23,	116.624953,	40.312342,	61.90,	27.26,	8,	174.41,32.77,23.25,11.84,109,-71,-7,-45
	2013-11-29 15:13:24,	116.624962,	40.312273,	62.20,	27.43,	8,	174.37,32.54,21.52,18.13,109,-70,-7,-44
	2013-11-29 15:13:25,	116.624970,	40.312207,	62.50,	26.87,	8,	174.52,32.20,23.28,15.29,109,-70,-6,-44
	2013-11-29 15:13:26,	116.624978,	40.312145,	62.60,	25.37,	8,	174.74,32.61,24.66,13.91,109,-70,-7,-43
	2013-11-29 15:13:27,	116.624983,	40.312093,	62.40,	0.00,	8,	0.00,31.49,23.95,16.30,109,-70,-7,-44
	2013-11-29 15:13:28,	116.624990,	40.312048,	62.40,	19.06,	9,	175.46,32.95,24.31,14.08,109,-69,-6,-43
	2013-11-29 15:13:29,	116.624995,	40.312012,	0.00,	15.00,	9,	174.73,31.66,22.86,14.66,109,-70,-7,-44
	2013-11-29 15:13:30,	116.625000,	40.311980,	62.80,	12.50,	10,	174.46,32.56,21.77,14.58,109,-67,-7,-40
	2013-11-29 15:13:31,	116.625007,	40.311948,	0.00,	11.96,	10,	173.78,32.63,24.57,16.84,109,-70,-7,-43
	2013-11-29 15:13:32,	116.625012,	40.311915,	0.00,	12.11,	10,	172.93,32.93,22.10,17.41,109,-71,-7,-45
	2013-11-29 15:13:33,	116.625018,	40.311875,	0.00,	13.98,	10,	173.26,32.69,23.01,17.95,109,-66,-6,-40
	2013-11-29 15:13:34,	116.625023,	40.311830,	63.40,	16.78,	10,	176.09,33.54,25.37,18.56,109,-68,-7,-41
	2013-11-29 15:13:35,	116.625025,	40.311782,	63.10,	18.56,	8,	177.81,34.30,25.28,16.32,109,-65,-6,-39
	2013-11-29 15:13:36,	116.625030,	40.311733,	0.00,	19.26,	9,	177.43,32.75,22.20,16.66,109,-67,-6,-40
	2013-11-29 15:13:37,	116.625035,	40.311682,	0.00,	20.20,	8,	175.82,33.66,22.12,16.51,109,-68,-6,-42
	2013-11-29 15:13:38,	116.625043,	40.311632,	61.90,	20.57,	8,	174.33,33.25,23.04,15.54,109,-67,-7,-40
	2013-11-29 15:13:39,	116.625052,	40.311580,	0.00,	20.56,	8,	173.40,33.41,24.88,16.40,109,-67,-7,-41
	2013-11-29 15:13:40,	116.625062,	40.311530,	61.10,	20.52,	8,	172.85,33.60,25.04,15.79,109,-66,-6,-39
	2013-11-29 15:13:41,	116.625070,	40.311478,	60.90,	20.63,	8,	172.28,33.32,25.64,16.91,109,-67,-7,-41
	2013-11-29 15:13:42,	116.625078,	40.311427,	60.90,	20.69,	7,	172.65,32.30,24.55,18.47,109,-67,-7,-40
	2013-11-29 15:13:43,	116.625087,	40.311377,	60.70,	20.56,	7,	172.34,33.12,25.93,18.80,109,-67,-7,-41
	2013-11-29 15:13:44,	116.625097,	40.311327,	60.60,	20.46,	7,	171.92,32.59,27.41,18.23,109,-68,-7,-42
	2013-11-29 15:13:45,	116.625107,	40.311275,	60.50,	20.37,	6,	171.31,30.65,27.62,17.97,109,-70,-7,-44
	2013-11-29 15:13:46,	116.625115,	40.311227,	60.60,	20.15,	6,	170.14,30.43,27.01,18.59,109,-67,-8,-40
	2013-11-29 15:13:47,	116.625120,	40.311177,	60.50,	19.85,	7,	173.43,27.64,22.54,17.87,109,-72,-7,-46
	2013-11-29 15:13:48,	116.625118,	40.311127,	60.40,	19.37,	6,	178.32,29.88,23.50,19.46,109,-73,-7,-47
	2013-11-29 15:13:49,	116.625117,	40.311077,	60.00,	20.02,	7,	181.39,28.55,22.91,19.45,109,-74,-7,-48
	2013-11-29 15:13:50,	116.625115,	40.311023,	59.70,	20.54,	9,	182.21,30.62,27.03,17.92,109,-79,-7,-52
	2013-11-29 15:13:51,	116.625115,	40.310972,	59.40,	20.67,	8,	179.85,32.46,28.97,18.68,109,-72,-7,-45
	2013-11-29 15:13:52,	116.625118,	40.310918,	59.50,	21.00,	8,	177.48,31.18,27.35,20.24,109,-74,-7,-48
	2013-11-29 15:13:53,	116.625118,	40.310918,	59.50,	21.00,	8,	177.48,29.75,24.66,19.46,109,-75,-7,-49
	2013-11-29 15:13:54,	116.625125,	40.310817,	60.30,	19.70,	8,	175.20,29.97,24.26,17.19,109,-72,-7,-45
	2013-11-29 15:13:55,	116.625125,	40.310817,	60.30,	19.70,	8,	175.20,28.07,22.31,17.25,109,-76,-7,-50
	2013-11-29 15:13:56,	116.625130,	40.310773,	60.60,	18.02,	9,	174.40,29.98,22.14,18.10,109,-77,-7,-51
	2013-11-29 15:13:57,	116.625143,	40.310683,	60.90,	10.09,	9,	173.41,27.79,24.21,18.77,109,-77,-7,-51
	2013-11-29 15:13:58,	116.625143,	40.310683,	60.90,	10.09,	9,	173.41,26.70,21.58,16.09,109,-78,-8,-50
	2013-11-29 15:13:59,	116.625143,	40.310683,	60.90,	10.09,	9,	173.41,28.45,23.07,17.44,109,-77,-7,-51
	2013-11-29 15:14:00,	116.625147,	40.310662,	61.70,	3.72,	9,	175.97,27.29,21.90,17.41,109,-77,-7,-51
	2013-11-29 15:14:01,	116.625147,	40.310662,	61.70,	3.72,	9,	175.97,25.56,20.99,16.18,109,-78,-7,-51
	2013-11-29 15:14:02,	116.625148,	40.310657,	62.30,	0.00,	10,	0.00,25.93,21.42,16.89,109,-77,-8,-49
	2013-11-29 15:14:03,	116.625152,	40.310653,	63.70,	0.04,	10,	69.45,27.45,21.52,17.81,109,-77,-7,-51
	2013-11-29 15:14:04,	116.625153,	40.310650,	64.50,	0.00,	10,	0.00,27.20,21.16,16.89,109,-78,-7,-51
	2013-11-29 15:14:05,	116.625153,	40.310648,	65.20,	0.00,	10,	0.00,25.64,21.40,17.00,109,-77,-7,-51
	2013-11-29 15:14:06,	116.625153,	40.310648,	65.20,	0.00,	10,	0.00,25.87,20.99,16.47,109,-77,-8,-49
	2013-11-29 15:14:07,	116.625157,	40.310643,	66.30,	0.06,	10,	48.68,27.04,21.40,17.78,109,-77,-7,-50
	2013-11-29 15:14:08,	116.625158,	40.310643,	66.70,	0.00,	9,	0.00,27.84,22.25,17.25,109,-77,-7,-50
	2013-11-29 15:14:09,	116.625160,	40.310642,	67.00,	0.00,	9,	0.00,24.83,21.73,16.34,109,-78,-7,-51
	2013-11-29 15:14:10,	116.625162,	40.310640,	67.20,	0.00,	9,	0.00,25.64,22.34,16.18,109,-78,-8,-50
	2013-11-29 15:14:11,	116.625162,	40.310640,	67.20,	0.00,	9,	0.00,26.72,22.25,16.53,109,-78,-7,-52
